Index,Ticker,Name,Currency,EventDate,Dividend,Priced
S&P 500,PNW,Pinnacle West Capital,USD,2025-05-05,0.895,100
S&P 500,SYF,Synchrony Financial,USD,2025-05-05,0.3,100
S&P 500,CARR,Carrier Global,USD,2025-05-02,0.225,100
S&P 500,COST,Costco,USD,2025-05-02,1.3,100
S&P 500,DHI,D. R. Horton,USD,2025-05-02,0.4,100
S&P 500,AES,AES Corporation,USD,2025-05-01,0.176,100
S&P 500,AON,Aon plc,USD,2025-05-01,0.745,100
S&P 500,NRG,NRG Energy,USD,2025-05-01,0.44,100
S&P 500,O,Realty Income,USD,2025-05-01,0.269,100
S&P 500,AOS,A. O. Smith,USD,2025-04-30,0.34,100
S&P 500,CFG,Citizens Financial Group,USD,2025-04-30,0.42,100
S&P 500,KMI,Kinder Morgan,USD,2025-04-30,0.293,100
S&P 500,LII,Lennox International,USD,2025-04-30,1.15,100
S&P 500,LNT,Alliant Energy,USD,2025-04-30,0.507,100
S&P 500,MS,Morgan Stanley,USD,2025-04-30,0.925,100
S&P 500,NI,NiSource,USD,2025-04-30,0.28,100
S&P 500,TRGP,Targa Resources,USD,2025-04-30,1,100
S&P 500,TXN,Texas Instruments,USD,2025-04-30,1.36,100
S&P 500,WST,West Pharmaceutical Services,USD,2025-04-30,0.21,100
S&P 500,BX,Blackstone Inc.,USD,2025-04-28,0.93,100
S&P 500,CAG,Conagra Brands,USD,2025-04-28,0.35,100
S&P 500,FAST,Fastenal,USD,2025-04-25,0.44,100
S&P 500,GEHC,GE HealthCare,USD,2025-04-25,0.035,100
S&P 500,CLX,Clorox,USD,2025-04-23,1.22,100
S&P 500,LEN,Lennar,USD,2025-04-23,0.5,100
S&P 500,APA,APA Corporation,USD,2025-04-22,0.25,100
S&P 500,CVS,CVS Health,USD,2025-04-22,0.665,100
S&P 500,DELL,Dell Technologies,USD,2025-04-22,0.525,100
S&P 500,BK,BNY Mellon,USD,2025-04-21,0.47,100
S&P 500,CAT,Caterpillar Inc.,USD,2025-04-21,1.41,100
S&P 500,PG,Procter & Gamble,USD,2025-04-21,1.057,100
S&P 500,ZTS,Zoetis,USD,2025-04-21,0.5,100
S&P 500,CL,Colgate-Palmolive,USD,2025-04-17,0.52,100
S&P 500,DOC,Healthpeak Properties,USD,2025-04-17,0.102,100
S&P 500,GEV,GE Vernova,USD,2025-04-17,0.25,100
S&P 500,RVTY,Revvity,USD,2025-04-17,0.07,100
S&P 500,WSM,"Williams-Sonoma, Inc.",USD,2025-04-17,0.66,100
S&P 500,EOG,EOG Resources,USD,2025-04-16,0.975,100
S&P 500,PNC,PNC Financial Services,USD,2025-04-16,1.6,100
S&P 500,ABT,Abbott Laboratories,USD,2025-04-15,0.59,100
S&P 500,FCX,Freeport-McMoRan,USD,2025-04-15,0.15,100
S&P 500,MAA,Mid-America Apartment Communities,USD,2025-04-15,1.515,100
S&P 500,HRL,Hormel Foods,USD,2025-04-14,0.29,100
S&P 500,AMT,American Tower,USD,2025-04-11,1.7,100
S&P 500,GD,General Dynamics,USD,2025-04-11,1.5,100
S&P 500,ACN,Accenture,USD,2025-04-10,1.48,100
S&P 500,CRM,Salesforce,USD,2025-04-10,0.416,100
S&P 500,DRI,Darden Restaurants,USD,2025-04-10,1.4,100
S&P 500,GIS,General Mills,USD,2025-04-10,0.6,100
S&P 500,INTU,Intuit,USD,2025-04-10,1.04,100
S&P 500,ORCL,Oracle Corporation,USD,2025-04-10,0.5,100
S&P 500,T,AT&T,USD,2025-04-10,0.278,100
S&P 500,UDR,"UDR, Inc.",USD,2025-04-10,0.43,100
S&P 500,VZ,Verizon,USD,2025-04-10,0.678,100
S&P 500,DG,Dollar General,USD,2025-04-08,0.59,100
S&P 500,DGX,Quest Diagnostics,USD,2025-04-07,0.8,100
S&P 500,EIX,Edison International,USD,2025-04-07,0.828,100
S&P 500,ERIE,Erie Indemnity,USD,2025-04-07,1.365,100
S&P 500,MKC,McCormick & Company,USD,2025-04-07,0.45,100
S&P 500,AXP,American Express,USD,2025-04-04,0.82,100
S&P 500,BMY,Bristol Myers Squibb,USD,2025-04-04,0.62,100
S&P 500,JPM,JPMorgan Chase,USD,2025-04-04,1.4,100
S&P 500,NTAP,NetApp,USD,2025-04-04,0.52,100
S&P 500,ROP,Roper Technologies,USD,2025-04-04,0.825,100
S&P 500,SYY,Sysco,USD,2025-04-04,0.51,100
S&P 500,CPB,Campbell's Company (The),USD,2025-04-03,0.39,100
S&P 500,CSCO,Cisco,USD,2025-04-03,0.41,100
S&P 500,GL,Globe Life,USD,2025-04-03,0.27,100
S&P 500,MMC,Marsh McLennan,USD,2025-04-03,0.815,100
S&P 500,MTCH,Match Group,USD,2025-04-03,0.19,100
S&P 500,PGR,Progressive Corporation,USD,2025-04-03,0.1,100
S&P 500,PWR,Quanta Services,USD,2025-04-03,0.1,100
S&P 500,CMCSA,Comcast,USD,2025-04-02,0.33,100
S&P 500,RSG,Republic Services,USD,2025-04-02,0.58,100
S&P 500,A,Agilent Technologies,USD,2025-04-01,0.248,100
S&P 500,APD,Air Products,USD,2025-04-01,1.79,100
S&P 500,CAH,Cardinal Health,USD,2025-04-01,0.506,100
S&P 500,FRT,Federal Realty Investment Trust,USD,2025-04-01,1.1,100
S&P 500,O,Realty Income,USD,2025-04-01,0.269,100
S&P 500,RJF,Raymond James Financial,USD,2025-04-01,0.5,100
S&P 500,STT,State Street Corporation,USD,2025-04-01,0.76,100
S&P 500,ARE,Alexandria Real Estate Equities,USD,2025-03-31,1.32,100
S&P 500,AVB,AvalonBay Communities,USD,2025-03-31,1.75,100
S&P 500,BEN,Franklin Resources,USD,2025-03-31,0.32,100
S&P 500,CPT,Camden Property Trust,USD,2025-03-31,1.05,100
S&P 500,DE,Deere & Company,USD,2025-03-31,1.62,100
S&P 500,EQR,Equity Residential,USD,2025-03-31,0.693,100
S&P 500,ESS,Essex Property Trust,USD,2025-03-31,2.57,100
S&P 500,FITB,Fifth Third Bancorp,USD,2025-03-31,0.37,100
S&P 500,HST,Host Hotels & Resorts,USD,2025-03-31,0.2,100
S&P 500,ITW,Illinois Tool Works,USD,2025-03-31,1.5,100
S&P 500,MDLZ,Mondelez International,USD,2025-03-31,0.47,100
S&P 500,MPWR,Monolithic Power Systems,USD,2025-03-31,1.56,100
S&P 500,NUE,Nucor,USD,2025-03-31,0.55,100
S&P 500,PCG,PG&E Corporation,USD,2025-03-31,0.025,100
S&P 500,STLD,Steel Dynamics,USD,2025-03-31,0.5,100
S&P 500,USB,U.S. Bancorp,USD,2025-03-31,0.5,100
S&P 500,VLTO,Veralto,USD,2025-03-31,0.11,100
S&P 500,VTR,Ventas,USD,2025-03-31,0.48,100
S&P 500,WTW,Willis Towers Watson,USD,2025-03-31,0.92,100
S&P 500,ZBH,Zimmer Biomet,USD,2025-03-31,0.24,100
S&P 500,DHR,Danaher Corporation,USD,2025-03-28,0.32,100
S&P 500,HUM,Humana,USD,2025-03-28,0.885,100
S&P 500,KDP,Keurig Dr Pepper,USD,2025-03-28,0.23,100
S&P 500,MDT,Medtronic,USD,2025-03-28,0.7,100
S&P 500,RL,Ralph Lauren Corporation,USD,2025-03-28,0.825,100
S&P 500,BBY,Best Buy,USD,2025-03-25,0.95,100
S&P 500,MO,Altria,USD,2025-03-25,1.02,100
S&P 500,JCI,Johnson Controls,USD,2025-03-24,0.37,100
S&P 500,HPE,Hewlett Packard Enterprise,USD,2025-03-21,0.13,100
S&P 500,WMT,Walmart,USD,2025-03-21,0.235,100
S&P 500,AVGO,Broadcom,USD,2025-03-20,0.59,100
S&P 500,NDSN,Nordson Corporation,USD,2025-03-20,0.78,100
S&P 500,PM,Philip Morris International,USD,2025-03-20,1.35,100
S&P 500,SRE,Sempra,USD,2025-03-20,0.645,100
S&P 500,VICI,Vici Properties,USD,2025-03-20,0.433,100
S&P 500,VST,Vistra Corp.,USD,2025-03-20,0.224,100
S&P 500,NXPI,NXP Semiconductors,USD,2025-03-19,1.014,100
S&P 500,APH,Amphenol,USD,2025-03-18,0.165,100
S&P 500,ECL,Ecolab,USD,2025-03-18,0.65,100
S&P 500,HBAN,Huntington Bancshares,USD,2025-03-18,0.155,100
S&P 500,PLD,Prologis,USD,2025-03-18,1.01,100
S&P 500,ROST,Ross Stores,USD,2025-03-18,0.405,100
S&P 500,AIG,American International Group,USD,2025-03-17,0.4,100
S&P 500,DTE,DTE Energy,USD,2025-03-17,1.09,100
S&P 500,HCA,HCA Healthcare,USD,2025-03-17,0.72,100
S&P 500,IRM,Iron Mountain,USD,2025-03-17,0.785,100
S&P 500,MRK,Merck & Co.,USD,2025-03-17,0.81,100
S&P 500,ALB,Albemarle Corporation,USD,2025-03-14,0.405,100
S&P 500,ALLE,Allegion,USD,2025-03-14,0.51,100
S&P 500,AME,Ametek,USD,2025-03-14,0.31,100
S&P 500,CB,Chubb Limited,USD,2025-03-14,0.91,100
S&P 500,CCI,Crown Castle,USD,2025-03-14,1.565,100
S&P 500,DLR,Digital Realty,USD,2025-03-14,1.22,100
S&P 500,DPZ,Domino's,USD,2025-03-14,1.74,100
S&P 500,DVN,Devon Energy,USD,2025-03-14,0.24,100
S&P 500,EBAY,eBay Inc.,USD,2025-03-14,0.29,100
S&P 500,EMN,Eastman Chemical Company,USD,2025-03-14,0.83,100
S&P 500,EXR,Extra Space Storage,USD,2025-03-14,1.62,100
S&P 500,GILD,Gilead Sciences,USD,2025-03-14,0.79,100
S&P 500,GPN,Global Payments,USD,2025-03-14,0.25,100
S&P 500,GRMN,Garmin,USD,2025-03-14,0.75,100
S&P 500,KO,Coca-Cola Company (The),USD,2025-03-14,0.51,100
S&P 500,LDOS,Leidos,USD,2025-03-14,0.4,100
S&P 500,META,Meta Platforms,USD,2025-03-14,0.525,100
S&P 500,MSI,Motorola Solutions,USD,2025-03-14,1.09,100
S&P 500,NTRS,Northern Trust,USD,2025-03-14,0.75,100
S&P 500,PKG,Packaging Corporation of America,USD,2025-03-14,1.25,100
S&P 500,TKO,TKO Group Holdings,USD,2025-03-14,0.38,100
S&P 500,TMO,Thermo Fisher Scientific,USD,2025-03-14,0.43,100
S&P 500,VRSK,Verisk Analytics,USD,2025-03-14,0.45,100
S&P 500,WMB,Williams Companies,USD,2025-03-14,0.5,100
S&P 500,XEL,Xcel Energy,USD,2025-03-14,0.57,100
S&P 500,BR,Broadridge Financial Solutions,USD,2025-03-13,0.88,100
S&P 500,CTRA,Coterra,USD,2025-03-13,0.22,100
S&P 500,HD,Home Depot (The),USD,2025-03-13,2.3,100
S&P 500,LIN,Linde plc,USD,2025-03-13,1.5,100
S&P 500,LKQ,LKQ Corporation,USD,2025-03-13,0.3,100
S&P 500,PSA,Public Storage,USD,2025-03-13,3,100
S&P 500,SBAC,SBA Communications,USD,2025-03-13,1.11,100
S&P 500,HPQ,HP Inc.,USD,2025-03-12,0.289,100
S&P 500,LUV,Southwest Airlines,USD,2025-03-12,0.18,100
S&P 500,NVDA,Nvidia,USD,2025-03-12,0.01,100
S&P 500,NWS,News Corp (Class B),USD,2025-03-12,0.1,100
S&P 500,NWSA,News Corp (Class A),USD,2025-03-12,0.1,100
S&P 500,PFG,Principal Financial Group,USD,2025-03-12,0.75,100
S&P 500,POOL,Pool Corporation,USD,2025-03-12,1.2,100
S&P 500,REG,Regency Centers,USD,2025-03-12,0.705,100
S&P 500,EXE,Expand Energy,USD,2025-03-11,0.575,100
S&P 500,FIS,Fidelity National Information Services,USD,2025-03-11,0.4,100
S&P 500,OMC,Omnicom Group,USD,2025-03-11,0.7,100
S&P 500,ALL,Allstate,USD,2025-03-10,1,100
S&P 500,ELV,Elevance Health,USD,2025-03-10,1.71,100
S&P 500,EVRG,Evergy,USD,2025-03-10,0.668,100
S&P 500,GE,GE Aerospace,USD,2025-03-10,0.36,100
S&P 500,GOOG,Alphabet Inc. (Class C),USD,2025-03-10,0.2,100
S&P 500,GOOGL,Alphabet Inc. (Class A),USD,2025-03-10,0.2,100
S&P 500,LYB,LyondellBasell,USD,2025-03-10,1.34,100
S&P 500,OXY,Occidental Petroleum,USD,2025-03-10,0.24,100
S&P 500,PAYC,Paycom,USD,2025-03-10,0.375,100
S&P 500,PEG,Public Service Enterprise Group,USD,2025-03-10,0.63,100
S&P 500,PPL,PPL Corporation,USD,2025-03-10,0.273,100
S&P 500,SPG,Simon Property Group,USD,2025-03-10,2.1,100
S&P 500,TRV,Travelers Companies (The),USD,2025-03-10,1.05,100
S&P 500,UNH,UnitedHealth Group,USD,2025-03-10,2.1,100
S&P 500,VMC,Vulcan Materials Company,USD,2025-03-10,0.49,100
S&P 500,VTRS,Viatris,USD,2025-03-10,0.12,100
S&P 500,AJG,Arthur J. Gallagher & Co.,USD,2025-03-07,0.65,100
S&P 500,BAC,Bank of America,USD,2025-03-07,0.26,100
S&P 500,BF-B,Brown?“Forman,USD,2025-03-07,0.227,100
S&P 500,BKNG,Booking Holdings,USD,2025-03-07,9.6,100
S&P 500,BLK,BlackRock,USD,2025-03-07,5.21,100
S&P 500,CEG,Constellation Energy,USD,2025-03-07,0.388,100
S&P 500,CHRW,C.H. Robinson,USD,2025-03-07,0.62,100
S&P 500,CME,CME Group,USD,2025-03-07,1.25,100
S&P 500,GM,General Motors,USD,2025-03-07,0.12,100
S&P 500,GPC,Genuine Parts Company,USD,2025-03-07,1.03,100
S&P 500,KIM,Kimco Realty,USD,2025-03-07,0.25,100
S&P 500,KMB,Kimberly-Clark,USD,2025-03-07,1.26,100
S&P 500,PEP,PepsiCo,USD,2025-03-07,1.355,100
S&P 500,RCL,Royal Caribbean Group,USD,2025-03-07,0.75,100
S&P 500,WY,Weyerhaeuser,USD,2025-03-07,0.21,100
S&P 500,EXPE,Expedia Group,USD,2025-03-06,0.4,100
S&P 500,FANG,Diamondback Energy,USD,2025-03-06,1,100
S&P 500,JKHY,Jack Henry & Associates,USD,2025-03-06,0.58,100
S&P 500,QCOM,Qualcomm,USD,2025-03-06,0.85,100
S&P 500,TPR,"Tapestry, Inc.",USD,2025-03-06,0.35,100
S&P 500,AVY,Avery Dennison,USD,2025-03-05,0.88,100
S&P 500,CI,Cigna,USD,2025-03-05,1.51,100
S&P 500,FOX,Fox Corporation (Class B),USD,2025-03-05,0.27,100
S&P 500,HAL,Halliburton,USD,2025-03-05,0.17,100
S&P 500,IR,Ingersoll Rand,USD,2025-03-05,0.02,100
S&P 500,ODFL,Old Dominion,USD,2025-03-05,0.28,100
S&P 500,ADI,Analog Devices,USD,2025-03-04,0.99,100
S&P 500,ES,Eversource Energy,USD,2025-03-04,0.753,100
S&P 500,KEY,KeyCorp,USD,2025-03-04,0.205,100
S&P 500,NEM,Newmont,USD,2025-03-04,0.25,100
S&P 500,SWK,Stanley Black & Decker,USD,2025-03-04,0.82,100
S&P 500,BALL,Ball Corporation,USD,2025-03-03,0.2,100
S&P 500,CTVA,Corteva,USD,2025-03-03,0.17,100
S&P 500,DD,DuPont,USD,2025-03-03,0.41,100
S&P 500,HIG,Hartford (The),USD,2025-03-03,0.52,100
S&P 500,IPG,Interpublic Group of Companies (The),USD,2025-03-03,0.33,100
S&P 500,K,Kellanova,USD,2025-03-03,0.57,100
S&P 500,LMT,Lockheed Martin,USD,2025-03-03,3.3,100
S&P 500,MCD,McDonald's,USD,2025-03-03,1.77,100
S&P 500,MLM,Martin Marietta Materials,USD,2025-03-03,0.79,100
S&P 500,MTB,M&T Bank,USD,2025-03-03,1.35,100
S&P 500,NOC,Northrop Grumman,USD,2025-03-03,2.06,100
S&P 500,O,Realty Income,USD,2025-03-03,0.268,100
S&P 500,RF,Regions Financial Corporation,USD,2025-03-03,0.25,100
S&P 500,SHW,Sherwin-Williams,USD,2025-03-03,0.79,100
S&P 500,TPL,Texas Pacific Land Corporation,USD,2025-03-03,1.6,100
S&P 500,UHS,Universal Health Services,USD,2025-03-03,0.2,100
S&P 500,WRB,W. R. Berkley Corporation,USD,2025-03-03,0.08,100
S&P 500,BAX,Baxter International,USD,2025-02-28,0.17,100
S&P 500,CBOE,Cboe Global Markets,USD,2025-02-28,0.63,100
S&P 500,CSX,CSX Corporation,USD,2025-02-28,0.13,100
S&P 500,D,Dominion Energy,USD,2025-02-28,0.668,100
S&P 500,DOV,Dover Corporation,USD,2025-02-28,0.515,100
S&P 500,DOW,Dow Inc.,USD,2025-02-28,0.7,100
S&P 500,EL,EstÃ©e Lauder Companies (The),USD,2025-02-28,0.35,100
S&P 500,FDS,FactSet,USD,2025-02-28,1.04,100
S&P 500,GLW,Corning Inc.,USD,2025-02-28,0.28,100
S&P 500,GS,Goldman Sachs,USD,2025-02-28,3,100
S&P 500,HII,Huntington Ingalls Industries,USD,2025-02-28,1.35,100
S&P 500,HON,Honeywell,USD,2025-02-28,1.13,100
S&P 500,HUBB,Hubbell Incorporated,USD,2025-02-28,1.32,100
S&P 500,NEE,NextEra Energy,USD,2025-02-28,0.567,100
S&P 500,TMUS,T-Mobile US,USD,2025-02-28,0.88,100
S&P 500,TSN,Tyson Foods,USD,2025-02-28,0.5,100
S&P 500,DAL,Delta Air Lines,USD,2025-02-27,0.15,100
S&P 500,AMCR,Amcor,USD,2025-02-26,0.128,100
S&P 500,EQIX,Equinix,USD,2025-02-26,4.69,100
S&P 500,L,Loews Corporation,USD,2025-02-26,0.063,100
S&P 500,SPGI,S&P Global,USD,2025-02-26,0.96,100
S&P 500,TSCO,Tractor Supply,USD,2025-02-26,0.23,100
S&P 500,ATO,Atmos Energy,USD,2025-02-25,0.87,100
S&P 500,CDW,CDW Corporation,USD,2025-02-25,0.625,100
S&P 500,MCO,Moody's Corporation,USD,2025-02-25,0.94,100
S&P 500,WELL,Welltower,USD,2025-02-25,0.67,100
S&P 500,EXC,Exelon,USD,2025-02-24,0.4,100
S&P 500,IP,International Paper,USD,2025-02-24,0.463,100
S&P 500,KLAC,KLA Corporation,USD,2025-02-24,1.7,100
S&P 500,MCHP,Microchip Technology,USD,2025-02-24,0.455,100
S&P 500,PSX,Phillips 66,USD,2025-02-24,1.15,100
S&P 500,SNA,Snap-on,USD,2025-02-24,2.14,100
S&P 500,SWKS,Skyworks Solutions,USD,2025-02-24,0.7,100
S&P 500,WYNN,Wynn Resorts,USD,2025-02-24,0.25,100
S&P 500,CMI,Cummins,USD,2025-02-21,1.82,100
S&P 500,EFX,Equifax,USD,2025-02-21,0.39,100
S&P 500,HLT,Hilton Worldwide,USD,2025-02-21,0.15,100
S&P 500,MAS,Masco,USD,2025-02-21,0.31,100
S&P 500,PPG,PPG Industries,USD,2025-02-21,0.68,100
S&P 500,TEL,TE Connectivity,USD,2025-02-21,0.65,100
S&P 500,YUM,Yum! Brands,USD,2025-02-21,0.71,100
S&P 500,AMAT,Applied Materials,USD,2025-02-20,0.4,100
S&P 500,CNP,CenterPoint Energy,USD,2025-02-20,0.22,100
S&P 500,MSFT,Microsoft,USD,2025-02-20,0.83,100
S&P 500,REGN,Regeneron Pharmaceuticals,USD,2025-02-20,0.88,100
S&P 500,AFL,Aflac,USD,2025-02-19,0.58,100
S&P 500,ED,Consolidated Edison,USD,2025-02-19,0.85,100
S&P 500,MKTX,MarketAxess,USD,2025-02-19,0.76,100
S&P 500,MPC,Marathon Petroleum,USD,2025-02-19,0.91,100
S&P 500,ADM,Archer Daniels Midland,USD,2025-02-18,0.51,100
S&P 500,APO,Apollo Global Management,USD,2025-02-18,0.463,100
S&P 500,BG,Bunge Global,USD,2025-02-18,0.68,100
S&P 500,CTSH,Cognizant,USD,2025-02-18,0.31,100
S&P 500,EQT,EQT Corporation,USD,2025-02-18,0.158,100
S&P 500,F,Ford Motor Company,USD,2025-02-18,0.3,100
S&P 500,JBL,Jabil,USD,2025-02-18,0.08,100
S&P 500,PRU,Prudential Financial,USD,2025-02-18,1.35,100
S&P 500,ROK,Rockwell Automation,USD,2025-02-18,1.31,100
S&P 500,SO,Southern Company,USD,2025-02-18,0.72,100
S&P 500,XYL,Xylem Inc.,USD,2025-02-18,0.4,100
S&P 500,AMGN,Amgen,USD,2025-02-14,2.38,100
S&P 500,CF,CF Industries,USD,2025-02-14,0.5,100
S&P 500,CHD,Church & Dwight,USD,2025-02-14,0.295,100
S&P 500,COP,ConocoPhillips,USD,2025-02-14,0.78,100
S&P 500,COR,Cencora,USD,2025-02-14,0.55,100
S&P 500,CTAS,Cintas,USD,2025-02-14,0.39,100
S&P 500,CVX,Chevron Corporation,USD,2025-02-14,1.71,100
S&P 500,DOC,Healthpeak Properties,USD,2025-02-14,0.305,100
S&P 500,DUK,Duke Energy,USD,2025-02-14,1.045,100
S&P 500,EMR,Emerson Electric,USD,2025-02-14,0.528,100
S&P 500,GEN,Gen Digital,USD,2025-02-14,0.125,100
S&P 500,HSY,Hershey Company (The),USD,2025-02-14,1.37,100
S&P 500,KKR,KKR & Co.,USD,2025-02-14,0.175,100
S&P 500,KR,Kroger,USD,2025-02-14,0.32,100
S&P 500,LLY,Lilly (Eli),USD,2025-02-14,1.5,100
S&P 500,MMM,3M,USD,2025-02-14,0.73,100
S&P 500,MSCI,MSCI Inc.,USD,2025-02-14,1.8,100
S&P 500,OTIS,Otis Worldwide,USD,2025-02-14,0.39,100
S&P 500,SBUX,Starbucks,USD,2025-02-14,0.61,100
S&P 500,SCHW,Charles Schwab Corporation,USD,2025-02-14,0.27,100
S&P 500,SW,Smurfit Westrock,USD,2025-02-14,0.431,100
S&P 500,TECH,Bio-Techne,USD,2025-02-14,0.08,100
S&P 500,TER,Teradyne,USD,2025-02-14,0.12,100
S&P 500,TFC,Truist Financial,USD,2025-02-14,0.52,100
S&P 500,WEC,WEC Energy Group,USD,2025-02-14,0.893,100
S&P 500,RMD,ResMed,USD,2025-02-13,0.53,100
S&P 500,TJX,TJX Companies,USD,2025-02-13,0.375,100
S&P 500,KVUE,Kenvue,USD,2025-02-12,0.205,100
S&P 500,PCAR,Paccar,USD,2025-02-12,0.33,100
S&P 500,TGT,Target Corporation,USD,2025-02-12,1.12,100
S&P 500,URI,United Rentals,USD,2025-02-12,1.79,100
S&P 500,XOM,ExxonMobil,USD,2025-02-12,0.99,100
S&P 500,V,Visa Inc.,USD,2025-02-11,0.59,100
S&P 500,AAPL,Apple Inc.,USD,2025-02-10,0.25,100
S&P 500,AEP,American Electric Power,USD,2025-02-10,0.93,100
S&P 500,BX,Blackstone Inc.,USD,2025-02-10,1.44,100
S&P 500,GWW,W. W. Grainger,USD,2025-02-10,2.05,100
S&P 500,AWK,American Water Works,USD,2025-02-07,0.765,100
S&P 500,COST,Costco,USD,2025-02-07,1.16,100
S&P 500,DHI,D. R. Horton,USD,2025-02-07,0.4,100
S&P 500,FE,FirstEnergy,USD,2025-02-07,0.425,100
S&P 500,HWM,Howmet Aerospace,USD,2025-02-07,0.1,100
S&P 500,JBHT,J.B. Hunt,USD,2025-02-07,0.44,100
S&P 500,PAYX,Paychex,USD,2025-02-07,0.98,100
S&P 500,PH,Parker Hannifin,USD,2025-02-07,1.63,100
S&P 500,WFC,Wells Fargo,USD,2025-02-07,0.4,100
S&P 500,WST,West Pharmaceutical Services,USD,2025-02-07,0.21,100
S&P 500,BRO,Brown & Brown,USD,2025-02-05,0.15,100
S&P 500,SLB,Schlumberger,USD,2025-02-05,0.285,100
S&P 500,MET,MetLife,USD,2025-02-04,0.545,100
